id,Action
318,0.999
319,0.182
320,0.995
321,0.882
322,0.039
323,0.984
324,1
325,0.849
326,0.431
327,0.554
328,0.888
329,0.734
330,0.888
331,0.378
332,0.433
333,0.841
334,0.27
335,0.999
336,0.637
337,0.864
338,0.438
339,0.458
340,0.498
341,0.774
342,0.895
343,0.267
344,0.998
345,1
346,0.891
347,0.194
348,0.32
349,0.992
350,0.875
351,0.582
352,1
353,0.577
354,0.11
355,0.914
356,0.998
357,0.412
358,0.486
359,0.688
360,0.162
361,0.736
362,0.918
363,0.791
364,0.071
365,0.902
366,0.717
367,0.844
368,0.993
369,0.997
370,0.258
371,0.936
372,0.875
373,0.374
374,0.131
375,0.565
376,0.695
377,0.023
378,0.551
379,0.883
380,0.386
381,0.459
382,0.671
383,0.986
384,0.946
385,0.242
386,0.691
387,0.867
388,0.998
389,1
390,0.841
391,0.678
392,0.957
393,0.354
394,0.833
395,0.202
396,0.879
397,1
398,0.966
399,0.765
400,0.457
401,0.985
402,0.972
403,0.657
404,0.864
405,0.973
406,0.402
407,0.232
408,0.872
409,0.954
410,0.554
411,0.969
412,0.261
413,0.221
414,0.742
415,0.999
416,0.789
417,0.752
418,0.497
419,0.994
420,1
421,0.966
422,0.461
423,0.955
424,0.187
425,0.687
426,0.941
427,1
428,1
429,0.219
430,0.969
431,0.843
432,0.735
433,0.799
434,0.18
435,0.891
436,0.991
437,0.805
438,0.11
439,0.424
440,0.301
441,0.823
442,0.992
443,0.787
444,0.361
445,0.389
446,0.723
447,0.427
448,1
449,0.555
450,0.405
451,0.203
452,0.294
453,1
454,0.405
455,0.379
456,0.625
457,0.908
458,0.597
459,0.758
460,0.224
461,0.803
462,0.996
463,0.999
464,0.592
465,0.762
466,0.838
467,0.142
468,0.377
469,1
470,0.548
471,0.897
472,0.909
473,0.994
474,1
475,0.328
476,0.878
477,0.993
478,0.698
479,0.876
480,0.976
481,0.995
482,0.968
483,0.945
484,0.898
485,0.781
486,0.41
487,0.493
488,1
489,0.842
490,0.427
491,0.87
492,0.781
493,0.221
494,0.889
495,0.586
496,0.949
497,0.993
498,0.888
499,0.975
500,0.975
501,0.999
502,0.486
503,0.672
504,0.65
505,0.899
506,0.741
507,0.996
508,0.843
509,0.379
510,0.158
511,0.825
512,0.962
513,0.501
514,0.163
515,1
516,0.684
517,0.83
518,0.736
519,0.425
520,0.155
521,0.68
522,0.409
523,0.972
524,0.1
525,0.395
526,0.131
527,0.97
528,0.325
529,0.544
530,0.992
531,0.94
532,0.46
533,0.78
534,0.281
535,0.357
536,0.999
537,0.999
538,0.447
539,0.956
540,0.744
541,0.756
542,0.706
543,0.31
544,0.965
545,0.779
546,0.876
547,0.263
548,0.087
549,0.923
550,0.314
551,0.879
552,0.688
553,0.904
554,0.188
555,0.376
556,0.999
557,0.744
558,0.692
559,0.452
560,0.662
561,0.537
562,0.307
563,0.906
564,0.236
565,0.84
566,0.491
567,0.525
568,0.534
569,0.646
570,0.588
571,0.048
572,0.4
573,0.284
574,0.255
575,0.991
576,0.665
577,0.501
578,0.8
579,0.392
580,0.33
581,0.697
582,0.682
583,0.973
584,0.44
585,1
586,0.98
587,0.922
588,0.461
589,0.998
590,0.459
591,0.794
592,0.542
593,0.235
594,0.992
595,1
596,0.99
597,0.999
598,0.898
599,0.441
600,0.621
601,0.745
602,0.393
603,1
604,0.246
605,0.324
606,0.853
607,0.438
608,0.972
609,0.429
610,0.304
611,0.845
612,0.996
613,0.985
614,0.172
615,0.951
616,0.043
617,0.354
618,0.284
619,1
620,0.869
621,0.819
622,0.444
623,0.574
624,0.603
625,0.311
626,0.553
627,0.591
628,0.425
629,0.856
630,0.991
631,0.917
632,0.75
633,0.675
634,1
635,0.823
636,0.677
637,0.906
638,0.668
639,0.96
640,0.92
641,0.383
642,0.436
643,0.609
644,0.948
645,0.909
646,0.221
647,1
648,0.637
649,0.938
650,0.558
651,0.33
652,0.997
653,0.27
654,0.568
655,0.439
656,0.678
657,0.394
658,0.704
659,0.679
660,0.573
661,0.844
662,0.948
663,0.754
664,0.967
665,0.311
666,0.369
667,0.628
668,0.973
669,0.925
670,0.184
671,0.633
672,0.862
673,0.124
674,0.763
675,0.693
676,0.5
677,0.404
678,0.966
679,0.825
680,0.553
681,0.267
682,0.378
683,0.937
684,0.999
685,0.626
686,0.388
687,0.841
688,0.574
689,0.82
690,0.986
691,1
692,0.948
693,0.379
694,0.99
695,0.924
696,0.401
697,0.97
698,0.743
699,0.655
700,0.694
701,0.885
702,0.822
703,0.868
704,0.045
705,0.551
706,0.251
707,0.99
708,0.991
709,0.645
710,0.845
711,0.972
712,0.859
713,0.999
714,0.918
715,0.671
716,0.394
717,0.992
718,0.312
719,0.741
720,0.948
721,0.151
722,0.966
723,0.924
724,0.235
725,0.824
726,0.371
727,0.718
728,0.997
729,0.702
730,0.256
731,0.2
732,1
733,0.958
734,1
735,0.599
736,0.24
737,0.554
738,0.842
739,0.535
740,0.996
741,0.758
742,0.506
743,0.536
744,0.904
745,0.939
746,0.831
747,0.957
748,0.827
749,0.98
750,0.999
751,0.998
752,0.718
753,0.818
754,0.777
755,0.62
756,0.215
757,0.971
758,0.377
759,0.386
760,0.485
761,0.786
762,0.618
763,0.467
764,0.383
765,0.673
766,0.439
767,0.395
768,0.768
769,0.982
770,0.976
771,1
772,0.997
773,0.643
774,0.4
775,0.637
776,0.027
777,0.742
778,0.785
779,0.944
780,0.117
781,0.39
782,0.8
783,0.999
784,0.617
785,0.237
786,0.976
787,0.837
788,0.194
789,0.822
790,0.424
791,0.914
792,0.916
793,0.818
794,0.549
795,0.897
796,0.932
797,0.81
798,0.978
799,0.085
800,0.889
801,1
802,0.813
803,0.39
804,0.56
805,0.75
806,0.852
807,0.223
808,0.355
809,0.557
810,0.838
811,0.582
812,0.26
813,0.993
814,0.511
815,0.269
816,1
817,0.924
818,0.376
819,0.599
820,0.517
821,0.589
822,0.758
823,1
824,0.381
825,0.749
826,0.538
827,0.919
828,1
829,0.976
830,0.952
831,0.554
832,0.941
833,0.907
834,0.729
835,0.933
836,0.779
837,0.374
838,0.965
839,0.187
840,0.401
841,0.75
842,0.846
843,0.949
844,0.802
845,0.364
846,0.851
847,0.62
848,0.785
849,0.444
850,0.27
851,0.967
852,0.724
853,0.877
854,0.142
855,1
856,0.998
857,0.699
858,0.671
859,0.862
860,0.991
861,0.937
862,0.644
863,0.998
864,0.427
865,0.15
866,0.941
867,0.975
868,0.557
869,0.876
870,0.878
871,1
872,0.39
873,0.907
874,0.505
875,0.859
876,0.748
877,0.624
878,0.532
879,0.88
880,0.409
881,0.402
882,0.976
883,0.777
884,0.472
885,0.327
886,0.994
887,0.91
888,0.897
889,0.336
890,1
891,0.999
892,0.164
893,0.424
894,1
895,0.985
896,0.777
897,0.505
898,1
899,0.705
900,1
901,1
902,0.792
903,0.61
904,0.913
905,1
906,0.875
907,0.999
908,0.979
909,0.469
910,0.612
911,0.783
912,0.52
913,0.932
914,0.985
915,0.649
916,0.568
917,0.336
918,0.363
919,0.836
920,0.333
921,0.993
922,0.671
923,0.666
924,0.548
925,0.064
926,0.944
927,1
928,0.996
929,0.898
930,0.998
931,0.64
932,0.697
933,0.869
934,0.376
935,0.559
936,0.501
937,0.671
938,0.883
939,0.182
940,0.38
941,0.999
942,0.916
943,0.99
944,0.925
945,0.191
946,0.941
947,0.664
948,0.136
949,0.811
950,0.83
951,0.942
952,0.226
953,0.531
954,0.65
955,0.692
956,0.16
957,0.841
958,0.544
959,0.228
960,0.285
961,0.417
962,0.806
963,1
964,0.823
965,0.717
966,0.7
967,0.962
968,0.305
969,1
970,0.671
971,0.99
972,0.998
973,0.941
974,1
975,0.306
976,0.823
977,0.961
978,0.628
979,0.593
980,0.041
981,1
982,0.879
983,0.997
984,0.367
985,0.865
986,0.406
987,0.999
988,0.886
989,0.944
990,0.439
991,0.327
992,0.49
993,1
994,0.93
995,0.91
996,0.891
997,0.078
998,0.737
999,0.848
1000,0.89
1001,1
1002,0.479
1003,0.654
1004,0.688
1005,0.698
1006,0.417
1007,0.788
1008,0.9
1009,0.826
1010,0.273
1011,0.92
1012,0.981
1013,0.999
1014,0.682
1015,0.747
1016,0.999
1017,0.183
1018,0.504
1019,0.264
1020,0.831
1021,1
1022,0.959
1023,0.857
1024,0.897
1025,0.784
1026,0.283
1027,0.956
1028,0.177
1029,0.875
1030,0.849
1031,0.561
1032,0.886
1033,0.989
1034,0.239
1035,0.988
1036,0.932
1037,0.188
1038,0.684
1039,0.465
1040,0.879
1041,0.532
1042,0.92
1043,0.088
1044,0.239
1045,0.764
1046,0.752
1047,0.877
1048,0.895
1049,0.075
1050,0.998
1051,0.998
1052,1
1053,1
1054,0.338
1055,0.938
1056,0.239
1057,0.529
1058,0.66
1059,0.712
1060,0.507
1061,0.614
1062,0.494
1063,0.879
1064,0.592
1065,0.995
1066,0.908
1067,0.12
1068,0.167
1069,0.998
1070,0.938
1071,0.25
1072,0.984
1073,0.263
1074,1
1075,1
1076,0.739
1077,0.567
1078,0.671
1079,0.989
1080,0.164
1081,1
1082,1
1083,0.443
1084,0.801
1085,0.353
1086,0.984
1087,0.384
1088,0.675
1089,0.604
1090,0.997
1091,0.511
1092,1
1093,0.89
1094,0.649
1095,0.992
1096,0.553
1097,0.99
1098,0.784
1099,0.362
1100,0.426
1101,0.221
1102,0.732
1103,0.989
1104,0.378
1105,0.786
1106,0.998
1107,0.825
1108,0.902
1109,0.852
1110,0.947
1111,0.997
1112,0.974
1113,0.825
1114,0.867
1115,0.147
1116,0.927
1117,0.228
1118,0.355
1119,0.789
1120,0.745
1121,0.978
1122,0.084
1123,0.169
1124,0.458
1125,0.887
1126,0.938
1127,0.995
1128,0.653
1129,1
1130,0.987
1131,0.752
1132,0.429
1133,0.927
1134,0.981
1135,0.575
1136,0.609
1137,0.679
1138,0.918
1139,0.993
1140,0.977
1141,0.606
1142,0.623
1143,0.796
1144,0.417
1145,0.993
1146,1
1147,0.67
1148,0.626
1149,0.346
1150,0.892
1151,0.941
1152,0.492
1153,0.993
1154,0.445
1155,1
1156,0.872
1157,0.964
1158,0.522
1159,0.472
1160,0.396
1161,0.579
1162,0.792
1163,0.738
1164,0.85
1165,0.992
1166,0.867
1167,1
1168,0.73
1169,0.262
1170,0.685
1171,0.853
1172,0.772
1173,0.754
1174,0.986
1175,0.969
1176,0.664
1177,0.927
1178,1
1179,0.99
1180,0.244
1181,0.677
1182,0.996
1183,0.564
1184,0.479
1185,0.997
1186,0.579
1187,0.487
1188,0.152
1189,0.674
1190,0.544
1191,0.29
1192,0.992
1193,0.987
1194,0.872
1195,0.738
1196,0.853
1197,0.998
1198,0.926
1199,0.989
1200,1
1201,0.39
1202,0.997
1203,0.78
1204,0.7
1205,0.418
1206,0.356
1207,0.998
1208,0.948
1209,0.208
1210,0.786
1211,0.968
1212,0.757
1213,0.648
1214,0.939
1215,0.894
1216,0.291
1217,0.971
1218,0.85
1219,0.562
1220,0.295
1221,0.903
1222,0.885
1223,0.894
1224,0.614
1225,0.773
1226,0.87
1227,0.915
1228,0.976
1229,0.471
1230,0.963
1231,0.928
1232,0.982
1233,1
1234,0.987
1235,0.748
1236,0.993
1237,1
1238,0.758
1239,0.884
1240,0.584
1241,0.739
1242,0.954
1243,0.968
1244,0.999
1245,0.969
1246,0.586
1247,0.855
1248,1
1249,0.206
1250,0.923
1251,0.632
1252,0.485
1253,0.968
1254,0.424
1255,0.797
1256,1
1257,0.33
1258,0.525
1259,0.93
1260,0.976
1261,0.9
1262,0.232
1263,0.877
1264,0.95
1265,0.934
1266,0.712
1267,1
1268,0.945
1269,0.888
1270,0.954
1271,0.287
1272,0.827
1273,0.502
1274,0.404
1275,0.955
1276,0.985
1277,0.916
1278,0.625
1279,0.788
1280,0.835
1281,0.999
1282,0.891
1283,0.42
1284,0.994
1285,0.999
1286,0.95
1287,0.925
1288,0.633
1289,0.858
1290,0.881
1291,0.984
1292,0.358
1293,0.87
1294,0.482
1295,0.921
1296,0.714
1297,0.905
1298,0.354
1299,0.377
1300,0.995
1301,0.962
1302,0.358
1303,0.627
1304,0.708
1305,0.37
1306,0.932
1307,0.965
1308,0.641
1309,0.842
1310,0.334
1311,0.741
1312,0.751
1313,0.411
1314,0.894
1315,1
1316,0.671
1317,0.999
1318,0.639
1319,0.929
1320,0.597
1321,0.347
1322,0.984
1323,0.949
1324,0.962
1325,0.699
1326,0.894
1327,0.424
1328,0.686
1329,0.881
1330,0.581
1331,0.567
1332,0.457
1333,0.423
1334,0.349
1335,0.56
1336,0.999
1337,0.63
1338,0.77
1339,0.832
1340,0.777
1341,0.66
1342,0.707
1343,0.803
1344,0.732
1345,0.974
1346,0.923
1347,0.9
1348,0.821
1349,0.95
1350,0.925
1351,0.253
1352,0.488
1353,0.865
1354,0.584
1355,0.598
1356,1
1357,0.443
1358,0.488
1359,0.09
1360,0.325
1361,0.594
1362,0.823
1363,0.923
1364,0.701
1365,0.894
1366,0.849
1367,1
1368,0.899
1369,0.882
1370,0.663
1371,0.724
1372,0.255
1373,0.336
1374,0.944
1375,1
1376,0.725
1377,0.963
1378,0.771
1379,0.894
1380,0.998
1381,1
1382,0.295
1383,0.999
1384,0.874
1385,0.617
1386,0.421
1387,0.41
1388,0.548
1389,0.489
1390,0.988
1391,0.265
1392,0.303
1393,0.835
1394,0.774
1395,0.569
1396,0.445
1397,0.624
1398,1
1399,0.782
1400,0.358
1401,0.693
1402,0.79
1403,0.976
1404,0.948
1405,0.916
1406,0.981
1407,0.749
1408,0.673
1409,0.466
1410,0.494
1411,0.453
1412,1
1413,0.386
1414,0.938
1415,0.76
1416,0.537
1417,0.082
1418,0.492
1419,0.996
1420,0.826
1421,1
1422,0.258
1423,0.921
1424,0.618
1425,0.925
1426,0.617
1427,0.954
1428,0.986
1429,0.056
1430,0.374
1431,0.823
1432,0.993
1433,0.012
1434,0.084
1435,0.951
1436,0.883
1437,0.37
1438,0.496
1439,0.953
1440,0.371
1441,0.391
1442,0.803
1443,0.913
1444,0.961
1445,0.807
1446,0.948
1447,0.625
1448,0.637
1449,0.863
1450,0.998
1451,0.313
1452,0.983
1453,0.958
1454,0.571
1455,0.888
1456,0.434
1457,0.829
1458,0.668
1459,0.905
1460,0.864
1461,0.998
1462,0.102
1463,0.966
1464,0.475
1465,0.732
1466,0.914
1467,0.368
1468,0.986
1469,0.796
1470,0.416
1471,0.291
1472,0.273
1473,0.179
1474,0.96
1475,1
1476,1
1477,0.649
1478,0.947
1479,0.845
1480,0.868
1481,1
1482,0.683
1483,0.996
1484,0.367
1485,0.528
1486,0.584
1487,0.5
1488,0.3
1489,0.819
1490,0.993
1491,1
1492,0.717
1493,0.606
1494,0.673
1495,0.755
1496,1
1497,0.92
1498,0.587
1499,0.495
1500,0.998
1501,0.838
1502,0.349
1503,0.771
1504,0.581
1505,1
1506,0.385
1507,0.813
1508,0.209
1509,0.913
1510,0.937
1511,0.931
1512,1
1513,0.77
1514,0.507
1515,0.047
1516,0.536
1517,0.331
1518,0.709
1519,0.999
1520,0.964
1521,0.556
1522,0.284
1523,0.789
1524,0.754
1525,0.985
1526,1
1527,0.617
1528,0.392
1529,0.435
1530,0.924
1531,0.791
1532,0.548
1533,0.911
1534,0.818
1535,0.796
1536,0.58
1537,0.989
1538,0.844
1539,0.43
1540,0.933
1541,0.95
1542,0.778
1543,0.495
1544,0.947
1545,0.951
1546,0.809
1547,0.503
1548,0.999
1549,0.905
1550,0.433
1551,0.713
1552,0.787
1553,0.869
1554,0.928
1555,0.362
1556,0.848
1557,0.659
1558,0.852
1559,0.575
1560,0.463
1561,0.865
1562,0.781
1563,0.216
1564,0.466
1565,0.864
1566,0.912
1567,0.872
1568,0.537
1569,0.182
1570,0.162
1571,0.882
1572,0.968
1573,0.081
1574,1
1575,0.247
1576,0.844
1577,0.776
1578,0.517
1579,0.953
1580,0.435
1581,0.992
1582,0.838
1583,0.332
1584,0.988
1585,0.955
1586,0.743
1587,0.216
1588,0.604
1589,0.753
1590,0.647
1591,0.995
1592,0.984
1593,0.454
1594,0.99
1595,0.03
1596,0.4
1597,0.695
1598,0.475
1599,0.104
1600,0.709
1601,0.469
1602,0.725
1603,0.533
1604,0.622
1605,0.717
1606,0.851
1607,0.87
1608,0.114
1609,0.635
1610,0.137
1611,1
1612,0.791
1613,0.748
1614,0.645
1615,0.881
1616,0.622
1617,0.12
1618,0.934
1619,0.902
1620,0.989
1621,0.811
1622,0.149
1623,0.902
1624,0.58
1625,0.662
1626,0.976
1627,0.124
1628,0.471
1629,0.727
1630,0.487
1631,0.968
1632,0.952
1633,0.283
1634,0.829
1635,0.435
1636,0.942
1637,0.455
1638,0.618
1639,0.553
1640,0.973
1641,0.941
1642,0.632
1643,0.946
1644,0.783
1645,0.43
1646,0.951
1647,0.565
1648,0.961
1649,0.458
1650,0.815
1651,0.926
1652,0.996
1653,0.999
1654,0.977
1655,0.797
1656,0.671
1657,0.615
1658,0.609
1659,0.185
1660,0.943
1661,0.997
1662,0.826
1663,1
1664,1
1665,0.209
1666,0.602
1667,0.694
1668,0.997
1669,0.813
1670,0.787
1671,0.242
1672,0.588
1673,0.223
1674,0.866
1675,0.436
1676,0.185
1677,0.231
1678,0.998
1679,1
1680,0.478
1681,0.628
1682,0.703
1683,0.82
1684,0.084
1685,0.886
1686,0.99
1687,0.584
1688,0.349
1689,0.989
1690,0.851
1691,0.706
1692,0.997
1693,0.868
1694,0.674
1695,0.997
1696,0.981
1697,0.917
1698,0.409
1699,0.834
1700,0.972
1701,0.144
1702,0.849
1703,0.812
1704,0.8
1705,0.577
1706,0.177
1707,0.994
1708,0.552
1709,0.996
1710,0.998
1711,0.797
1712,0.997
1713,0.024
1714,0.832
1715,1
1716,0.994
1717,0.369
1718,0.107
1719,0.901
1720,0.624
1721,0.997
1722,0.318
1723,0.993
1724,0.98
1725,1
1726,0.599
1727,0.948
1728,1
1729,0.754
1730,0.812
1731,0.163
1732,0.51
1733,0.908
1734,0.086
1735,0.938
1736,0.386
1737,0.839
1738,1
1739,0.671
1740,0.701
1741,0.23
1742,0.662
1743,0.875
1744,0.296
1745,0.719
1746,0.973
1747,0.384
1748,0.512
1749,0.819
1750,0.875
1751,0.437
1752,0.972
1753,1
1754,0.925
1755,0.442
1756,0.705
1757,0.712
1758,0.964
1759,0.717
1760,0.593
1761,0.688
1762,0.393
1763,1
1764,0.999
1765,0.743
1766,0.748
1767,0.776
1768,0.582
1769,0.41
1770,0.933
1771,0.893
1772,0.994
1773,0.531
1774,1
1775,0.999
1776,0.431
1777,0.588
1778,0.276
1779,1
1780,0.434
1781,0.166
1782,0.457
1783,0.869
1784,0.378
1785,0.762
1786,0.998
1787,0.206
1788,0.384
1789,0.804
1790,0.967
1791,0.17
1792,0.363
1793,0.834
1794,0.084
1795,0.667
1796,0.825
1797,0.695
1798,0.891
1799,0.994
1800,0.929
1801,0.978
1802,0.991
1803,0.809
1804,1
1805,0.937
1806,0.359
1807,0.994
1808,0.976
1809,0.986
1810,0.247
1811,0.99
1812,0.904
1813,0.735
1814,0.545
1815,0.24
1816,0.546
1817,0.672
1818,0.911
1819,0.649
1820,0.766
1821,0.997
1822,0.668
1823,0.868
1824,0.482
1825,0.995
1826,0.59
1827,0.777
1828,0.398
1829,0.72
1830,0.839
1831,1
1832,0.993
1833,0.803
1834,0.449
1835,0.262
1836,0.64
1837,0.583
1838,0.17
1839,0.379
1840,0.626
1841,0.758
1842,0.783
1843,0.704
1844,0.775
1845,0.983
1846,0.999
1847,1
1848,1
1849,0.936
1850,0.759
1851,0.961
1852,0.916
1853,0.223
1854,0.959
1855,0.905
1856,0.974
1857,0.999
1858,0.105
1859,0.911
1860,0.503
1861,0.71
1862,1
1863,0.224
1864,0.551
1865,0.729
1866,0.584
1867,0.492
1868,0.995
1869,0.199
1870,0.597
1871,0.984
1872,0.428
1873,0.195
1874,0.319
1875,0.23
1876,0.998
1877,0.954
1878,0.409
1879,0.803
1880,0.994
1881,0.94
1882,1
1883,0.713
1884,0.044
1885,0.925
1886,0.723
1887,0.349
1888,0.453
1889,0.981
1890,0.982
1891,0.527
1892,0.811
1893,0.452
1894,0.993
1895,0.953
1896,0.997
1897,0.932
1898,0.585
1899,0.889
1900,0.513
1901,0.739
1902,0.777
1903,0.248
1904,0.803
1905,0.704
1906,0.792
1907,0.998
1908,0.153
1909,0.882
1910,0.809
1911,0.994
1912,0.92
1913,0.534
1914,0.729
1915,0.93
1916,0.123
1917,0.974
1918,0.929
1919,0.219
1920,0.485
1921,0.276
1922,0.626
1923,0.999
1924,0.603
1925,1
1926,0.627
1927,0.853
1928,0.999
1929,0.66
1930,0.602
1931,0.866
1932,0.096
1933,0.573
1934,0.514
1935,0.763
1936,0.28
1937,0.919
1938,0.696
1939,0.73
1940,0.977
1941,0.655
1942,0.999
1943,0.387
1944,0.868
1945,0.435
1946,0.996
1947,0.63
1948,0.438
1949,0.997
1950,0.863
1951,0.99
1952,0.743
1953,0.324
1954,0.889
1955,0.709
1956,0.817
1957,0.093
1958,1
1959,0.51
1960,0.968
1961,0.584
1962,0.84
1963,0.349
1964,0.982
1965,0.985
1966,0.864
1967,1
1968,0.671
1969,0.587
1970,0.849
1971,0.025
1972,0.916
1973,0.759
1974,0.989
1975,0.192
1976,0.71
1977,0.419
1978,0.852
1979,0.306
1980,0.984
1981,0.93
1982,0.886
1983,0.296
1984,0.78
1985,0.658
1986,0.868
1987,0.422
1988,0.762
1989,0.745
1990,0.789
1991,0.768
1992,0.973
1993,0.803
1994,0.41
1995,0.592
1996,0.95
1997,0.945
1998,0.323
1999,0.702
2000,0.792
2001,0.595
2002,0.998
2003,0.314
2004,0.56
2005,0.96
2006,0.525
2007,0.87
2008,0.725
2009,0.626
2010,0.875
2011,0.839
2012,0.54
2013,0.63
2014,0.833
2015,0.971
2016,0.801
2017,0.615
2018,0.632
2019,0.998
2020,0.249
2021,0.409
2022,0.097
2023,0.296
2024,0.442
2025,0.798
2026,0.196
2027,0.766
2028,0.933
2029,0.836
2030,0.365
2031,0.858
2032,0.398
2033,0.992
2034,0.673
2035,0.482
2036,0.771
2037,0.715
2038,0.71
2039,0.868
2040,1
2041,1
2042,0.73
2043,0.279
2044,0.19
2045,0.999
2046,0.597
2047,0.819
2048,0.926
2049,0.409
2050,0.915
2051,1
2052,0.051
2053,0.497
2054,0.549
2055,0.304
2056,0.038
2057,0.671
2058,0.996
2059,0.551
2060,0.837
2061,0.452
2062,0.984
2063,0.887
2064,0.552
2065,1
2066,0.851
2067,0.195
2068,0.548
2069,0.843
2070,1
2071,0.842
2072,0.934
2073,0.876
2074,0.876
2075,0.398
2076,0.978
2077,0.485
2078,0.903
2079,0.293
2080,0.972
2081,0.884
2082,0.637
2083,0.781
2084,0.023
2085,0.899
2086,0.97
2087,0.658
2088,0.948
2089,0.378
2090,0.571
2091,0.692
2092,0.933
2093,0.906
2094,0.403
2095,0.879
2096,0.976
2097,0.246
2098,0.41
2099,1
2100,0.815
2101,0.887
2102,0.95
2103,0.948
2104,0.574
2105,0.148
2106,0.897
2107,0.761
2108,0.844
2109,0.038
2110,0.68
2111,0.979
2112,0.081
2113,0.903
2114,0.997
2115,0.931
2116,0.817
2117,0.782
2118,0.842
2119,0.964
2120,0.886
2121,0.137
2122,0.689
2123,0.746
2124,0.976
2125,1
2126,0.592
2127,0.431
2128,0.906
2129,0.809
2130,0.689
2131,0.907
2132,0.901
2133,0.681
2134,0.994
2135,0.399
2136,0.897
2137,0.445
2138,0.905
2139,0.259
2140,0.997
2141,0.137
2142,0.886
2143,1
2144,0.859
2145,0.514
2146,0.402
2147,0.98
2148,0.671
2149,0.426
2150,1
2151,0.663
2152,0.757
2153,0.365
2154,0.933
2155,0.691
2156,0.611
2157,0.651
2158,0.961
2159,0.828
2160,0.795
2161,0.82
2162,0.821
2163,0.872
2164,0.941
2165,0.997
2166,0.096
2167,0.959
2168,0.811
2169,0.341
2170,0.958
2171,0.159
2172,0.966
2173,0.492
2174,1
2175,0.671
2176,0.759
2177,0.759
2178,0.501
2179,1
2180,0.993
