id,Action
344,0.998
345,0.986
346,0.98
347,0.811
348,0.728
349,1
350,0.892
351,0.936
352,1
353,0.905
354,0.745
355,0.98
356,1
357,0.906
358,0.945
359,0.962
360,0.67
361,0.991
362,0.991
363,0.993
364,0.712
365,0.995
366,0.985
367,0.996
368,0.993
369,1
370,0.938
371,0.992
372,0.977
373,0.767
374,0.802
375,0.825
376,0.937
377,0.578
378,0.964
379,0.993
380,0.927
381,0.938
382,0.968
383,0.999
384,0.92
385,0.914
386,0.964
387,0.985
388,0.999
389,0.999
390,0.998
391,0.972
392,0.996
393,0.923
394,0.985
395,0.732
396,0.995
397,0.998
398,0.976
399,0.957
400,0.792
401,0.998
402,0.982
403,0.96
404,0.997
405,0.996
406,0.915
407,0.825
408,0.983
409,0.994
410,0.934
411,0.999
412,0.927
413,0.806
414,0.995
415,1
416,0.974
417,0.988
418,0.911
419,0.988
420,1
421,0.982
422,0.926
423,0.99
424,0.932
425,0.989
426,0.986
427,0.997
428,0.998
429,0.678
430,0.98
431,0.96
432,0.973
433,0.987
434,0.743
435,0.992
436,0.999
437,0.958
438,0.815
439,0.905
440,0.916
441,0.964
442,1
443,0.996
444,0.928
445,0.875
446,0.98
447,0.909
448,0.998
449,0.989
450,0.871
451,0.864
452,0.885
453,1
454,0.89
455,0.774
456,0.974
457,0.986
458,0.987
459,0.981
460,0.914
461,0.809
462,1
463,0.999
464,0.945
465,0.979
466,0.99
467,0.769
468,0.719
469,0.994
470,0.962
471,0.982
472,0.993
473,1
474,0.98
475,0.872
476,0.911
477,0.999
478,0.978
479,0.996
480,1
481,0.999
482,0.991
483,0.999
484,0.983
485,0.978
486,0.918
487,0.894
488,0.998
489,0.969
490,0.916
491,0.99
492,0.965
493,0.747
494,0.988
495,0.918
496,0.988
497,0.982
498,0.983
499,0.997
500,0.999
501,0.995
502,0.895
503,0.974
504,0.946
505,0.986
506,0.979
507,0.985
508,0.988
509,0.959
510,0.823
511,0.891
512,0.989
513,0.916
514,0.602
515,0.999
516,0.982
517,0.987
518,0.978
519,0.888
520,0.818
521,0.97
522,0.913
523,0.986
524,0.835
525,0.925
526,0.855
527,0.979
528,0.879
529,0.941
530,1
531,0.993
532,0.957
533,0.943
534,0.836
535,0.944
536,0.996
537,0.999
538,0.939
539,0.984
540,0.956
541,0.953
542,0.977
543,0.904
544,0.985
545,0.948
546,0.98
547,0.901
548,0.729
549,0.914
550,0.883
551,0.985
552,0.989
553,0.975
554,0.82
555,0.931
556,0.999
557,0.976
558,0.95
559,0.954
560,0.95
561,0.953
562,0.926
563,0.989
564,0.935
565,0.994
566,0.823
567,0.936
568,0.602
569,0.947
570,0.884
571,0.81
572,0.944
573,0.769
574,0.822
575,0.998
576,0.98
577,0.967
578,0.974
579,0.859
580,0.925
581,0.971
582,0.996
583,0.997
584,0.925
585,0.999
586,1
587,0.982
588,0.946
589,0.999
590,0.93
591,0.905
592,0.924
593,0.812
594,0.994
595,1
596,1
597,0.998
598,0.774
599,0.895
600,0.956
601,0.99
602,0.854
603,1
604,0.905
605,0.92
606,0.997
607,0.947
608,0.994
609,0.972
610,0.922
611,0.994
612,0.996
613,0.997
614,0.809
615,0.999
616,0.627
617,0.905
618,0.788
619,1
620,0.987
621,0.987
622,0.984
623,0.935
624,0.959
625,0.915
626,0.963
627,0.96
628,0.911
629,0.994
630,0.997
631,0.987
632,0.984
633,0.983
634,1
635,0.95
636,0.932
637,0.987
638,0.993
639,0.966
640,0.984
641,0.948
642,0.916
643,0.966
644,0.991
645,0.96
646,0.825
647,0.998
648,0.962
649,0.989
650,0.819
651,0.892
652,1
653,0.887
654,0.962
655,0.927
656,0.956
657,0.889
658,0.978
659,0.975
660,0.974
661,0.99
662,0.996
663,0.995
664,0.989
665,0.785
666,0.948
667,0.901
668,0.992
669,0.996
670,0.749
671,0.975
672,0.982
673,0.773
674,0.988
675,0.928
676,0.962
677,0.964
678,0.972
679,0.897
680,0.96
681,0.903
682,0.881
683,0.994
684,1
685,0.972
686,0.747
687,0.969
688,0.945
689,0.983
690,0.996
691,1
692,0.894
693,0.976
694,0.998
695,0.968
696,0.781
697,0.986
698,0.969
699,0.983
700,0.964
701,0.965
702,0.997
703,0.997
704,0.831
705,0.942
706,0.731
707,0.997
708,0.998
709,0.996
710,0.978
711,0.981
712,0.99
713,0.998
714,0.997
715,0.976
716,0.66
717,0.993
718,0.893
719,0.991
720,0.95
721,0.791
722,0.997
723,0.993
724,0.926
725,0.99
726,0.933
727,0.979
728,1
729,0.956
730,0.921
731,0.675
732,0.999
733,0.996
734,1
735,0.971
736,0.805
737,0.976
738,0.983
739,0.946
740,1
741,0.991
742,0.945
743,0.989
744,0.981
745,0.977
746,0.996
747,0.997
748,0.984
749,1
750,1
751,0.996
752,0.979
753,0.985
754,0.981
755,0.984
756,0.815
757,0.995
758,0.933
759,0.902
760,0.896
761,0.95
762,0.935
763,0.968
764,0.921
765,0.951
766,0.937
767,0.95
768,0.996
769,0.976
770,0.977
771,1
772,0.967
773,0.978
774,0.91
775,0.979
776,0.662
777,0.967
778,0.984
779,0.994
780,0.776
781,0.778
782,0.979
783,1
784,0.879
785,0.597
786,0.998
787,0.997
788,0.872
789,0.992
790,0.911
791,0.976
792,0.949
793,0.921
794,0.997
795,0.991
796,0.922
797,0.982
798,0.984
799,0.836
800,0.998
801,1
802,0.948
803,0.87
804,0.961
805,0.986
806,0.995
807,0.631
808,0.81
809,0.956
810,0.993
811,0.977
812,0.767
813,0.996
814,0.916
815,0.757
816,1
817,0.984
818,0.97
819,0.964
820,0.954
821,0.943
822,0.919
823,1
824,0.882
825,0.954
826,0.937
827,0.993
828,1
829,0.983
830,0.969
831,0.969
832,1
833,0.971
834,0.974
835,0.964
836,0.987
837,0.941
838,1
839,0.887
840,0.942
841,0.982
842,0.997
843,0.985
844,0.994
845,0.953
846,0.983
847,0.961
848,0.994
849,0.93
850,0.853
851,0.995
852,0.986
853,0.99
854,0.709
855,0.993
856,1
857,0.975
858,0.995
859,0.977
860,0.996
861,0.996
862,0.897
863,0.996
864,0.924
865,0.815
866,0.988
867,0.997
868,0.977
869,0.991
870,0.979
871,0.993
872,0.908
873,0.986
874,0.892
875,0.982
876,0.979
877,0.935
878,0.935
879,0.984
880,0.933
881,0.95
882,0.993
883,0.973
884,0.927
885,0.806
886,0.998
887,0.883
888,0.989
889,0.938
890,0.995
891,0.986
892,0.844
893,0.914
894,1
895,0.997
896,0.996
897,0.924
898,0.996
899,0.959
900,1
901,0.999
902,0.984
903,0.969
904,0.949
905,1
906,0.986
907,0.998
908,0.997
909,0.969
910,0.948
911,0.987
912,0.938
913,0.952
914,0.999
915,0.982
916,0.987
917,0.913
918,0.917
919,0.985
920,0.92
921,1
922,0.973
923,0.904
924,0.701
925,0.604
926,0.99
927,1
928,0.999
929,0.984
930,1
931,0.987
932,0.961
933,0.987
934,0.957
935,0.974
936,0.882
937,0.987
938,0.991
939,0.842
940,0.951
941,0.997
942,0.993
943,0.907
944,0.969
945,0.899
946,0.983
947,0.974
948,0.737
949,0.989
950,0.976
951,0.993
952,0.839
953,0.965
954,0.978
955,0.966
956,0.713
957,0.996
958,0.864
959,0.918
960,0.932
961,0.935
962,0.992
963,0.996
964,0.983
965,0.848
966,0.973
967,0.981
968,0.944
969,0.996
970,0.924
971,0.992
972,0.998
973,0.977
974,0.999
975,0.864
976,0.941
977,0.953
978,0.956
979,0.937
980,0.816
981,1
982,0.99
983,0.998
984,0.886
985,0.989
986,0.926
987,1
988,0.983
989,0.985
990,0.936
991,0.915
992,0.951
993,1
994,0.989
995,0.983
996,0.996
997,0.62
998,0.946
999,0.984
1000,0.997
1001,0.983
1002,0.963
1003,0.966
1004,0.954
1005,0.976
1006,0.888
1007,0.977
1008,0.987
1009,0.964
1010,0.873
1011,0.995
1012,0.991
1013,1
1014,0.981
1015,0.989
1016,1
1017,0.835
1018,0.956
1019,0.877
1020,0.993
1021,0.998
1022,1
1023,0.916
1024,0.988
1025,0.978
1026,0.931
1027,0.962
1028,0.897
1029,0.979
1030,0.972
1031,0.984
1032,1
1033,0.999
1034,0.919
1035,1
1036,0.998
1037,0.656
1038,0.963
1039,0.926
1040,0.986
1041,0.944
1042,0.987
1043,0.487
1044,0.527
1045,0.782
1046,0.955
1047,0.997
1048,0.989
1049,0.581
1050,0.998
1051,0.999
1052,0.978
1053,1
1054,0.948
1055,0.967
1056,0.929
1057,0.939
1058,0.976
1059,0.952
1060,0.929
1061,0.964
1062,0.944
1063,0.902
1064,0.966
1065,0.999
1066,0.983
1067,0.905
1068,0.706
1069,0.999
1070,0.999
1071,0.947
1072,0.997
1073,0.92
1074,1
1075,1
1076,0.969
1077,0.947
1078,0.97
1079,1
1080,0.831
1081,0.999
1082,0.996
1083,0.99
1084,0.987
1085,0.878
1086,1
1087,0.921
1088,0.955
1089,0.978
1090,0.999
1091,0.951
1092,0.998
1093,0.985
1094,0.974
1095,0.999
1096,0.959
1097,0.995
1098,0.993
1099,0.89
1100,0.867
1101,0.913
1102,0.942
1103,0.998
1104,0.928
1105,0.995
1106,1
1107,0.983
1108,0.997
1109,0.996
1110,0.991
1111,0.999
1112,0.991
1113,0.991
1114,0.971
1115,0.967
1116,0.978
1117,0.889
1118,0.929
1119,0.921
1120,0.989
1121,0.994
1122,0.974
1123,0.888
1124,0.972
1125,0.999
1126,0.947
1127,0.994
1128,0.974
1129,0.999
1130,1
1131,0.977
1132,0.934
1133,0.996
1134,1
1135,0.983
1136,0.98
1137,0.975
1138,0.998
1139,0.997
1140,0.997
1141,0.95
1142,0.936
1143,0.986
1144,0.979
1145,0.995
1146,0.999
1147,0.992
1148,0.934
1149,0.935
1150,0.973
1151,0.999
1152,0.977
1153,0.995
1154,0.882
1155,1
1156,0.999
1157,0.974
1158,0.918
1159,0.92
1160,0.872
1161,0.972
1162,0.988
1163,0.947
1164,0.967
1165,1
1166,0.991
1167,1
1168,0.993
1169,0.911
1170,0.936
1171,0.989
1172,0.982
1173,0.989
1174,1
1175,0.99
1176,0.929
1177,0.997
1178,1
1179,1
1180,0.849
1181,0.934
1182,0.993
1183,0.904
1184,0.817
1185,1
1186,0.962
1187,0.957
1188,0.52
1189,0.978
1190,0.964
1191,0.934
1192,0.988
1193,0.998
1194,0.979
1195,0.992
1196,0.938
1197,0.996
1198,0.988
1199,0.963
1200,1
1201,0.975
1202,0.999
1203,0.999
1204,0.965
1205,0.924
1206,0.863
1207,0.994
1208,1
1209,0.87
1210,0.936
1211,0.999
1212,0.979
1213,0.947
1214,0.981
1215,0.999
1216,0.921
1217,0.991
1218,0.981
1219,0.97
1220,0.921
1221,0.996
1222,0.977
1223,0.991
1224,0.949
1225,0.979
1226,0.906
1227,0.981
1228,0.964
1229,0.982
1230,0.981
1231,0.99
1232,0.977
1233,1
1234,0.991
1235,0.981
1236,0.958
1237,1
1238,0.98
1239,0.952
1240,0.961
1241,0.948
1242,0.992
1243,0.993
1244,0.996
1245,0.997
1246,0.882
1247,0.994
1248,0.999
1249,0.887
1250,0.993
1251,0.955
1252,0.871
1253,0.999
1254,0.924
1255,0.99
1256,1
1257,0.774
1258,0.97
1259,0.991
1260,0.985
1261,0.979
1262,0.828
1263,0.943
1264,0.994
1265,0.998
1266,0.918
1267,1
1268,0.983
1269,0.999
1270,1
1271,0.951
1272,0.982
1273,0.964
1274,0.884
1275,0.988
1276,0.993
1277,0.971
1278,0.951
1279,0.992
1280,0.97
1281,0.995
1282,0.987
1283,0.927
1284,0.991
1285,1
1286,0.988
1287,0.876
1288,0.928
1289,0.842
1290,0.982
1291,0.999
1292,0.874
1293,0.984
1294,0.931
1295,0.989
1296,0.96
1297,0.991
1298,0.881
1299,0.916
1300,0.991
1301,0.999
1302,0.901
1303,0.968
1304,0.984
1305,0.919
1306,0.989
1307,0.997
1308,0.974
1309,0.987
1310,0.971
1311,0.961
1312,0.995
1313,0.949
1314,0.954
1315,0.987
1316,0.96
1317,0.999
1318,0.987
1319,1
1320,0.974
1321,0.924
1322,0.998
1323,0.995
1324,0.998
1325,0.973
1326,0.962
1327,0.935
1328,0.987
1329,1
1330,0.95
1331,0.973
1332,0.811
1333,0.831
1334,0.968
1335,0.97
1336,1
1337,0.99
1338,0.999
1339,0.725
1340,0.997
1341,0.956
1342,0.952
1343,0.973
1344,0.946
1345,0.998
1346,0.991
1347,0.989
1348,0.979
1349,0.972
1350,0.997
1351,0.897
1352,0.949
1353,0.991
1354,0.973
1355,0.939
1356,1
1357,0.91
1358,0.802
1359,0.82
1360,0.763
1361,0.957
1362,0.985
1363,0.98
1364,0.978
1365,0.996
1366,0.988
1367,0.998
1368,0.992
1369,0.991
1370,0.904
1371,0.987
1372,0.825
1373,0.874
1374,0.936
1375,1
1376,0.972
1377,0.978
1378,0.974
1379,0.999
1380,0.992
1381,0.999
1382,0.929
1383,1
1384,0.99
1385,0.939
1386,0.929
1387,0.887
1388,0.978
1389,0.954
1390,0.999
1391,0.796
1392,0.893
1393,0.991
1394,0.987
1395,0.945
1396,0.933
1397,0.983
1398,1
1399,0.996
1400,0.915
1401,0.942
1402,0.991
1403,0.987
1404,0.978
1405,0.994
1406,0.996
1407,0.977
1408,0.985
1409,0.976
1410,0.972
1411,0.955
1412,0.993
1413,0.95
1414,0.976
1415,0.982
1416,0.859
1417,0.836
1418,0.97
1419,1
1420,0.964
1421,1
1422,0.778
1423,0.916
1424,0.951
1425,0.993
1426,0.964
1427,0.994
1428,0.98
1429,0.564
1430,0.965
1431,0.994
1432,0.999
1433,0.321
1434,0.626
1435,0.991
1436,0.913
1437,0.969
1438,0.949
1439,1
1440,0.906
1441,0.743
1442,0.989
1443,0.987
1444,0.987
1445,0.992
1446,0.995
1447,0.955
1448,0.966
1449,0.992
1450,0.978
1451,0.768
1452,0.997
1453,0.994
1454,0.971
1455,0.985
1456,0.776
1457,0.975
1458,0.98
1459,0.966
1460,0.96
1461,1
1462,0.669
1463,0.989
1464,0.641
1465,0.988
1466,0.978
1467,0.817
1468,0.983
1469,0.959
1470,0.921
1471,0.881
1472,0.809
1473,0.835
1474,0.996
1475,1
1476,0.999
1477,0.978
1478,0.985
1479,0.969
1480,0.986
1481,0.963
1482,0.962
1483,0.999
1484,0.932
1485,0.957
1486,0.964
1487,0.934
1488,0.922
1489,0.995
1490,0.982
1491,0.998
1492,0.965
1493,0.932
1494,0.97
1495,0.975
1496,0.998
1497,0.986
1498,0.98
1499,0.913
1500,0.999
1501,0.989
1502,0.648
1503,0.987
1504,0.96
1505,0.986
1506,0.927
1507,0.981
1508,0.746
1509,0.983
1510,0.996
1511,0.986
1512,1
1513,0.985
1514,0.957
1515,0.516
1516,0.94
1517,0.752
1518,0.971
1519,0.986
1520,0.998
1521,0.927
1522,0.909
1523,0.967
1524,0.985
1525,0.999
1526,0.999
1527,0.954
1528,0.897
1529,0.882
1530,0.988
1531,0.999
1532,0.905
1533,0.958
1534,0.986
1535,1
1536,0.909
1537,0.998
1538,0.991
1539,0.918
1540,0.999
1541,1
1542,0.982
1543,0.904
1544,0.982
1545,0.998
1546,0.976
1547,0.967
1548,0.997
1549,0.992
1550,0.967
1551,0.989
1552,0.972
1553,0.983
1554,0.989
1555,0.976
1556,0.954
1557,0.983
1558,0.996
1559,0.907
1560,0.884
1561,0.99
1562,0.965
1563,0.392
1564,0.923
1565,0.977
1566,0.964
1567,0.993
1568,0.958
1569,0.712
1570,0.925
1571,0.968
1572,0.983
1573,0.541
1574,1
1575,0.881
1576,0.986
1577,0.985
1578,0.964
1579,0.994
1580,0.939
1581,0.998
1582,0.985
1583,0.896
1584,0.982
1585,0.978
1586,0.991
1587,0.88
1588,0.916
1589,0.975
1590,0.985
1591,0.791
1592,0.997
1593,0.956
1594,0.994
1595,0.491
1596,0.925
1597,0.961
1598,0.982
1599,0.333
1600,0.952
1601,0.947
1602,0.986
1603,0.949
1604,0.94
1605,0.977
1606,0.993
1607,0.885
1608,0.522
1609,0.769
1610,0.672
1611,0.998
1612,0.941
1613,0.975
1614,0.977
1615,0.99
1616,0.963
1617,0.507
1618,0.996
1619,0.979
1620,0.997
1621,0.984
1622,0.749
1623,0.979
1624,0.935
1625,0.986
1626,0.953
1627,0.893
1628,0.953
1629,0.97
1630,0.946
1631,1
1632,0.975
1633,0.833
1634,0.974
1635,0.903
1636,0.991
1637,0.99
1638,0.964
1639,0.962
1640,0.948
1641,0.989
1642,0.976
1643,1
1644,0.977
1645,0.678
1646,0.988
1647,0.959
1648,0.989
1649,0.807
1650,0.95
1651,0.979
1652,0.999
1653,0.998
1654,1
1655,0.979
1656,0.967
1657,0.963
1658,0.982
1659,0.887
1660,0.999
1661,1
1662,0.958
1663,1
1664,1
1665,0.881
1666,0.898
1667,0.841
1668,1
1669,0.981
1670,0.991
1671,0.841
1672,0.958
1673,0.836
1674,0.969
1675,0.898
1676,0.844
1677,0.882
1678,0.995
1679,0.999
1680,0.947
1681,0.926
1682,0.963
1683,0.986
1684,0.865
1685,0.998
1686,0.997
1687,0.975
1688,0.934
1689,0.993
1690,0.992
1691,0.992
1692,1
1693,0.953
1694,0.972
1695,0.993
1696,0.995
1697,0.893
1698,0.876
1699,0.985
1700,1
1701,0.679
1702,0.979
1703,0.976
1704,0.97
1705,0.977
1706,0.69
1707,0.999
1708,0.917
1709,0.999
1710,0.992
1711,0.951
1712,0.978
1713,0.441
1714,0.982
1715,0.995
1716,0.986
1717,0.798
1718,0.851
1719,0.991
1720,0.946
1721,0.992
1722,0.861
1723,0.999
1724,0.999
1725,1
1726,0.982
1727,0.998
1728,0.998
1729,0.972
1730,0.976
1731,0.741
1732,0.928
1733,0.971
1734,0.794
1735,0.99
1736,0.906
1737,0.978
1738,0.998
1739,0.961
1740,0.978
1741,0.842
1742,0.998
1743,0.983
1744,0.764
1745,0.965
1746,0.98
1747,0.956
1748,0.958
1749,0.996
1750,0.995
1751,0.942
1752,0.94
1753,1
1754,0.995
1755,0.919
1756,0.972
1757,0.971
1758,0.994
1759,0.998
1760,0.961
1761,0.991
1762,0.847
1763,0.998
1764,0.998
1765,0.985
1766,0.967
1767,0.986
1768,0.895
1769,0.933
1770,0.99
1771,0.97
1772,0.998
1773,0.886
1774,0.998
1775,0.993
1776,0.954
1777,0.989
1778,0.76
1779,0.994
1780,0.91
1781,0.784
1782,0.873
1783,0.982
1784,0.929
1785,0.981
1786,0.998
1787,0.747
1788,0.83
1789,0.982
1790,0.993
1791,0.848
1792,0.919
1793,0.997
1794,0.913
1795,0.945
1796,0.988
1797,0.984
1798,0.985
1799,1
1800,0.995
1801,0.997
1802,1
1803,0.991
1804,0.999
1805,0.996
1806,0.787
1807,0.997
1808,0.999
1809,0.997
1810,0.932
1811,0.998
1812,0.998
1813,0.954
1814,0.827
1815,0.8
1816,0.888
1817,0.963
1818,0.989
1819,0.752
1820,0.993
1821,1
1822,0.961
1823,0.997
1824,0.935
1825,1
1826,0.962
1827,0.962
1828,0.95
1829,0.99
1830,0.948
1831,0.995
1832,0.999
1833,0.894
1834,0.85
1835,0.668
1836,0.93
1837,0.974
1838,0.917
1839,0.888
1840,0.97
1841,0.979
1842,0.932
1843,0.973
1844,0.977
1845,0.997
1846,0.997
1847,1
1848,0.999
1849,0.948
1850,0.981
1851,0.994
1852,0.998
1853,0.843
1854,1
1855,0.976
1856,0.991
1857,0.996
1858,0.445
1859,0.993
1860,0.842
1861,0.978
1862,1
1863,0.843
1864,0.916
1865,0.955
1866,0.976
1867,0.951
1868,0.998
1869,0.857
1870,0.953
1871,0.999
1872,0.966
1873,0.895
1874,0.873
1875,0.894
1876,0.998
1877,0.992
1878,0.951
1879,0.99
1880,0.998
1881,0.995
1882,1
1883,0.965
1884,0.55
1885,0.988
1886,0.965
1887,0.958
1888,0.956
1889,0.999
1890,1
1891,0.892
1892,0.985
1893,0.923
1894,0.999
1895,0.991
1896,1
1897,0.982
1898,0.933
1899,0.99
1900,0.967
1901,0.963
1902,0.961
1903,0.938
1904,0.956
1905,0.971
1906,0.996
1907,0.985
1908,0.821
1909,0.997
1910,0.878
1911,0.999
1912,0.98
1913,0.948
1914,0.939
1915,0.998
1916,0.861
1917,0.983
1918,0.995
1919,0.91
1920,0.944
1921,0.371
1922,0.969
1923,1
1924,0.936
1925,0.999
1926,0.976
1927,0.984
1928,1
1929,0.958
1930,0.984
1931,0.99
1932,0.616
1933,0.963
1934,0.96
1935,0.992
1936,0.88
1937,0.972
1938,0.994
1939,0.986
1940,0.995
1941,0.98
1942,1
1943,0.79
1944,0.983
1945,0.918
1946,1
1947,0.96
1948,0.809
1949,0.999
1950,0.977
1951,0.999
1952,0.984
1953,0.943
1954,0.982
1955,0.964
1956,0.986
1957,0.836
1958,1
1959,0.878
1960,0.994
1961,0.969
1962,0.986
1963,0.716
1964,0.998
1965,0.996
1966,0.955
1967,1
1968,0.932
1969,0.95
1970,0.99
1971,0.317
1972,0.991
1973,0.997
1974,1
1975,0.74
1976,0.982
1977,0.872
1978,0.975
1979,0.879
1980,0.998
1981,0.986
1982,0.974
1983,0.916
1984,0.991
1985,0.976
1986,0.944
1987,0.936
1988,0.972
1989,0.97
1990,0.991
1991,0.969
1992,1
1993,0.98
1994,0.879
1995,0.957
1996,1
1997,1
1998,0.92
1999,0.977
2000,0.979
2001,0.973
2002,1
2003,0.988
2004,0.978
2005,0.976
2006,0.961
2007,0.966
2008,0.787
2009,0.845
2010,0.963
2011,0.914
2012,0.937
2013,0.961
2014,0.97
2015,0.991
2016,0.985
2017,0.98
2018,0.924
2019,1
2020,0.904
2021,0.876
2022,0.507
2023,0.93
2024,0.921
2025,0.946
2026,0.863
2027,0.98
2028,0.838
2029,0.977
2030,0.916
2031,0.991
2032,0.896
2033,1
2034,0.956
2035,0.989
2036,0.958
2037,0.964
2038,0.965
2039,0.974
2040,0.998
2041,1
2042,0.978
2043,0.885
2044,0.745
2045,1
2046,0.968
2047,0.927
2048,0.979
2049,0.917
2050,0.989
2051,0.998
2052,0.494
2053,0.928
2054,0.963
2055,0.931
2056,0.399
2057,0.95
2058,1
2059,0.956
2060,0.977
2061,0.891
2062,0.997
2063,0.97
2064,0.859
2065,1
2066,0.986
2067,0.776
2068,0.96
2069,0.982
2070,1
2071,0.983
2072,0.991
2073,0.988
2074,0.989
2075,0.932
2076,0.999
2077,0.92
2078,0.929
2079,0.76
2080,0.974
2081,0.94
2082,0.951
2083,0.976
2084,0.324
2085,0.994
2086,0.999
2087,0.993
2088,0.999
2089,0.867
2090,0.947
2091,0.966
2092,0.985
2093,0.939
2094,0.939
2095,0.978
2096,0.995
2097,0.927
2098,0.883
2099,0.999
2100,0.988
2101,0.987
2102,0.984
2103,0.997
2104,0.95
2105,0.892
2106,0.989
2107,0.933
2108,0.944
2109,0.33
2110,0.984
2111,0.995
2112,0.483
2113,0.95
2114,0.996
2115,0.997
2116,0.991
2117,0.984
2118,0.974
2119,0.989
2120,0.99
2121,0.692
2122,0.867
2123,0.993
2124,0.993
2125,1
2126,0.955
2127,0.943
2128,0.995
2129,0.972
2130,0.971
2131,0.991
2132,0.96
2133,0.948
2134,1
2135,0.753
2136,0.998
2137,0.954
2138,0.985
2139,0.827
2140,0.999
2141,0.875
2142,0.991
2143,1
2144,0.99
2145,0.919
2146,0.916
2147,0.998
2148,0.962
2149,0.923
2150,0.998
2151,0.957
2152,0.965
2153,0.94
2154,0.999
2155,0.824
2156,0.952
2157,0.935
2158,0.988
2159,0.969
2160,0.98
2161,0.987
2162,0.985
2163,0.969
2164,0.992
2165,1
2166,0.722
2167,0.992
2168,0.985
2169,0.928
2170,0.983
2171,0.712
2172,0.975
2173,0.961
2174,0.998
2175,0.979
2176,0.985
2177,0.982
2178,0.946
2179,0.998
2180,0.977
2181,0.994
2182,0.998
2183,0.995
2184,0.969
2185,0.945
2186,0.983
